74560,ILX,40.15,-89.33,178.0,70.0,-52.5,--,18050.0,47.9957,275.0
74560,ILX,40.15,-89.33,178.0,50.0,-54.3,--,20210.0,54.9951,280.0
74560,ILX,40.15,-89.33,178.0,30.0,-57.5,--,23460.0,21.998,265.0
74560,ILX,40.15,-89.33,178.0,20.0,-54.5,--,26030.0,29.9973,275.0
74560,ILX,40.15,-89.33,178.0,10.0,-49.3,--,30520.0,28.9974,255.0
74560,ILX,40.15,-89.33,178.0,7.0,-42.9,--,32870.0,57.9949,265.0
72210,TBW,27.7,-82.4,13.0,1016.0,11.6,10.2,13.0,8.9992,320.0
72210,TBW,27.7,-82.4,13.0,1000.0,10.6,7.80001,144.0,19.9982,320.0
72210,TBW,27.7,-82.4,13.0,925.0,6.0,5.7,788.0,23.9979,300.0
72210,TBW,27.7,-82.4,13.0,850.0,4.39999,-5.60001,1475.0,40.9964,285.0
72210,TBW,27.7,-82.4,13.0,700.0,2.80002,0.500018,3073.0,64.9942,250.0
72210,TBW,27.7,-82.4,13.0,500.0,-13.1,-47.1,5720.0,69.9938,250.0
72210,TBW,27.7,-82.4,13.0,400.0,-24.3,-43.3,7380.0,95.9915,245.0
72210,TBW,27.7,-82.4,13.0,300.0,-37.5,-48.5,9430.0,115.99,250.0
72210,TBW,27.7,-82.4,13.0,250.0,-48.1,-53.1,10660.0,125.989,245.0
72210,TBW,27.7,-82.4,13.0,200.0,-52.1,-79.1,12110.0,131.988,255.0
72210,TBW,27.7,-82.4,13.0,150.0,-62.7,-86.7,13920.0,116.99,255.0
72210,TBW,27.7,-82.4,13.0,100.0,-74.5,-93.5,16350.0,95.9915,260.0
72210,TBW,27.7,-82.4,13.0,70.0,-67.5,-90.5,18440.0,57.9949,255.0
72210,TBW,27.7,-82.4,13.0,50.0,-62.5,-91.5,20460.0,40.9964,240.0
72210,TBW,27.7,-82.4,13.0,30.0,-55.7,-87.7,23670.0,35.9968,270.0
72210,TBW,27.7,-82.4,13.0,20.0,-52.5,-85.5,26260.0,22.998,255.0
72210,TBW,27.7,-82.4,13.0,10.0,-49.7,-83.7,30790.0,49.9956,235.0
72210,TBW,27.7,-82.4,13.0,7.0,-41.9,-77.9,33150.0,60.9946,265.0
